Count_RSS_1,Mean_RSS_1,Min_RSS_1,Q1_RSS_1,Median_RSS_1,Q3_RSS_1,Max_RSS_1,Mad_RSS_1,Var_RSS_1,Std_RSS_1,Skew_RSS_1,Kurt_RSS_1,Count_RSS_2,Mean_RSS_2,Min_RSS_2,Q1_RSS_2,Median_RSS_2,Q3_RSS_2,Max_RSS_2,Mad_RSS_2,Var_RSS_2,Std_RSS_2,Skew_RSS_2,Kurt_RSS_2,Count_RSS_3,Mean_RSS_3,Min_RSS_3,Q1_RSS_3,Median_RSS_3,Q3_RSS_3,Max_RSS_3,Mad_RSS_3,Var_RSS_3,Std_RSS_3,Skew_RSS_3,Kurt_RSS_3,Count_RSS_4,Mean_RSS_4,Min_RSS_4,Q1_RSS_4,Median_RSS_4,Q3_RSS_4,Max_RSS_4,Mad_RSS_4,Var_RSS_4,Std_RSS_4,Skew_RSS_4,Kurt_RSS_4
23.0,0.17391304347826092,-0.57143,0.0238095,0.2381,0.42857,0.57143,0.26302960302457457,0.1064950487882253,0.3263357914606139,-0.9201742726539595,0.06026621130280496,23.0,-0.008695652173913038,-0.64,-0.1,0.04,0.16,0.28,0.18328922495274103,0.05715731225296443,0.23907595498703843,-1.2525966812984592,0.976046257221963,23.0,-0.4865413043478261,-1.0,-0.57143,-0.42857,-0.30952,-0.28570999999999996,0.16167289224952738,0.04369418085731225,0.20903153077302059,-1.2879552218161157,1.3597861803775482,23.0,-0.5630434782608695,-1.0,-0.725,-0.55,-0.3,0.05,0.2396975425330813,0.08823122529644269,0.2970374139674036,0.05035083597145758,-0.7060989733709042
23.0,0.33126226086956523,-0.28570999999999996,0.261905,0.38095,0.45238,0.7619,0.1677915538752363,0.05204614690847431,0.22813624637149246,-0.9675362631916485,1.6887636328504696,23.0,0.012173913043478259,-0.36,-0.08,0.04,0.1,0.4,0.13368620037807183,0.03249960474308301,0.1802764675244193,-0.19885011949264528,0.20174637691636788,23.0,-0.5962721739130434,-1.0,-0.83333,-0.57143,-0.38095,-0.28570999999999996,0.2144215879017013,0.061816497008695646,0.24862923602966655,-0.2853958402289004,-1.404554194062193,23.0,-0.5260869565217391,-1.0,-0.725,-0.5,-0.25,-0.15,0.23383742911153121,0.08110671936758895,0.28479241451904747,-0.5354691894106867,-0.934974406044351
24.0,0.37499941666666664,0.0,0.2381,0.28570999999999996,0.46428499999999995,0.80952,0.1835321527777778,0.052117278381731885,0.22829209005511314,0.6212802542673389,-0.4822079550416425,24.0,0.060000000000000026,-0.44,-0.16,0.04,0.2,0.68,0.20666666666666667,0.07805217391304349,0.2793781915487383,0.35999105868088876,0.15213672864735273,24.0,-0.5952375,-1.0,-0.7857100000000001,-0.54762,-0.38095,-0.2381,0.22222291666666663,0.06960499458478263,0.2638275849580226,-0.4451146253117942,-1.1770263962098428,24.0,-0.61875,-1.0,-0.85,-0.65,-0.38750000000000007,-0.1,0.22812500000000002,0.07735054347826087,0.27811965676352485,0.1507089126644152,-1.076035061000002
25.0,0.4209520000000002,0.0,0.28570999999999996,0.42857,0.57143,0.85714,0.15832463999999993,0.04321259599999999,0.20787639596644925,-0.33010254638373604,0.12745624007631084,25.0,0.23520000000000008,-0.44,0.04,0.16,0.32,0.88,0.246656,0.10284266666666668,0.3206909207736737,0.40712368055794734,0.038237253253152304,25.0,-0.6799983999999999,-1.0,-0.85714,-0.80952,-0.42857,-0.28570999999999996,0.210894464,0.053953098114,0.23227806205924828,0.23617958457996333,-1.5295617819485323,25.0,-0.6799999999999998,-1.0,-0.85,-0.75,-0.6,-0.05,0.21360000000000004,0.07645833333333334,0.276511000383951,0.9472888573498909,0.1997691241104449
26.0,0.10988930769230763,-0.33333,-0.03571425,0.11904899999999999,0.28570999999999996,0.42857,0.1794868461538462,0.04603497316638154,0.21455762201884496,-0.24126059304886868,-0.7090180356676963,26.0,-0.05230769230769229,-0.48,-0.2,0.04,0.09999999999999999,0.28,0.1874556213017751,0.04758646153846152,0.21814321336787335,-0.5431163066000746,-0.9024065934844643,26.0,-0.4120879999999999,-1.0,-0.57143,-0.40476,-0.28570999999999996,-0.047619,0.16300430769230762,0.04570402001912,0.21378498548569777,-0.5973505653542633,0.924776246762447,26.0,-0.37692307692307697,-1.0,-0.55,-0.375,-0.175,0.1,0.2269230769230769,0.08464615384615386,0.2909401207227251,-0.23459278659701802,-0.3302637440334246
24.0,0.3630946666666666,-0.28570999999999996,0.28570999999999996,0.38095,0.47618999999999995,1.0,0.1884928333333333,0.06877893562875363,0.2622573843169218,-0.2546360650094567,1.6690081807554908,24.0,0.34999999999999987,-0.32,0.04,0.33999999999999997,0.61,0.8,0.26999999999999996,0.09937391304347827,0.31523628129306164,-0.18568818860355601,-0.9875328271775214,24.0,-0.7440470833333334,-1.0,-0.916665,-0.78571,-0.69048,-0.19047999999999998,0.19047388888888886,0.0646373693780797,0.25423880384016856,1.1543925027474904,0.4831527973293759,24.0,-0.7208333333333335,-1.0,-0.8624999999999999,-0.675,-0.55,-0.35,0.16423611111111108,0.03541666666666666,0.18819316317727022,-0.0666898277444105,-1.0996074784249892
26.0,0.5274723076923077,-0.47618999999999995,0.39285500000000007,0.57143,0.71429,0.85714,0.21921733727810652,0.08706078298646157,0.29506064289644185,-1.661851906344202,4.106548575133393,26.0,0.3769230769230768,-0.56,0.07,0.54,0.68,0.88,0.335621301775148,0.15311015384615384,0.3912929258830957,-0.6967439700699783,-0.297259552960377,26.0,-0.7161173076923076,-1.0,-0.85714,-0.71429,-0.583335,-0.28570999999999996,0.1522945857988166,0.034735546004461534,0.1863747461553242,0.36950277377338026,-0.4461696817853098,26.0,-0.7865384615384615,-1.0,-0.9875,-0.8,-0.6625000000000001,-0.55,0.149112426035503,0.029511538461538468,0.17178922684946943,0.034328708131163524,-1.4729486977385584
25.0,0.5333334799999999,0.047619,0.33333,0.57143,0.71429,0.85714,0.209524624,0.06405898198259334,0.2530987593462152,-0.5393191072904031,-0.8676287747750244,25.0,0.5695999999999999,0.04,0.4,0.76,0.76,0.88,0.2501120000000001,0.087104,0.2951338679311475,-0.8380924122929708,-0.8497170923556188,25.0,-0.6971424,-1.0,-0.85714,-0.61905,-0.57143,-0.42857,0.17508428800000003,0.039092710435666665,0.19771876601796468,-0.26638185817316073,-1.3762299905271944,25.0,-0.792,-1.0,-0.95,-0.75,-0.7,-0.4,0.14767999999999995,0.03243333333333332,0.18009256878986796,0.5567649253217797,-0.47893613407081137
24.0,0.4642854583333333,-0.42857,0.2738075,0.42857,0.7380975,0.9523799999999999,0.2361104513888889,0.10376533309504163,0.3221262688683455,-0.6962824037815082,1.2271005194203641,24.0,0.6366666666666666,0.2,0.6,0.68,0.76,0.88,0.11805555555555558,0.027118840579710143,0.1646779905746671,-1.3462166565387494,1.4853545219814435,24.0,-0.75992,-1.0,-0.8809499999999999,-0.7619,-0.61905,-0.47618999999999995,0.12929666666666667,0.02612198035652174,0.16162295739319257,-0.02442591023993809,-1.0754773672755835,24.0,-0.7520833333333332,-1.0,-0.9624999999999999,-0.725,-0.5874999999999999,-0.4,0.17743055555555554,0.04206068840579709,0.20508702641999832,0.09441758793759357,-1.4366583570281317
22.0,0.5238086363636364,0.14286,0.32142499999999996,0.57143,0.7023849999999999,0.85714,0.1645034297520661,0.03973675845995672,0.19934080982066046,-0.19709323707396584,-0.9773653136954672,22.0,0.6963636363636364,0.4,0.65,0.72,0.76,0.88,0.08462809917355368,0.01381471861471861,0.11753603113394041,-1.3854288118281592,2.2719047964160595,22.0,-0.6580086363636362,-0.9523799999999999,-0.797615,-0.64286,-0.57143,-0.42857,0.1298695454545455,0.02497252172662338,0.15802696518829748,-0.11502980478312431,-0.8505545189691999,22.0,-0.775,-1.0,-1.0,-0.85,-0.5125,-0.4,0.19318181818181818,0.04875000000000001,0.2207940216581962,0.45622884159672367,-1.4639498153668207
23.0,0.5113865217391304,-0.57143,0.45238,0.57143,0.66667,0.85714,0.19623784499054822,0.09301526705098812,0.3049840439285113,-2.032023881558268,6.619068744145329,23.0,0.542608695652174,0.04,0.4,0.64,0.72,0.76,0.19659735349716448,0.05742924901185769,0.23964400474841363,-1.1441426259525016,0.08585842451418957,23.0,-0.7163556521739128,-1.0,-0.88095,-0.71429,-0.59524,-0.42857,0.15122676748582228,0.03328737383478259,0.18244827714939538,0.025786614422020637,-1.0984077568016621,23.0,-0.773913043478261,-1.0,-1.0,-0.8,-0.575,-0.3,0.18601134215500945,0.048379446640316195,0.21995328285869295,0.5276961963427289,-0.8250387042071714
26.0,0.3589742307692308,-0.57143,0.17857249999999997,0.45238,0.57143,0.80952,0.29416798816568035,0.14045054820138472,0.37476732541856517,-1.1164785002645905,0.47891889043525504,26.0,0.36,-1.0,0.13,0.38,0.64,0.76,0.2984615384615386,0.16063999999999998,0.4007992015960111,-1.6377834789666528,3.986386689514243,26.0,-0.5952388461538463,-0.9523799999999999,-0.71429,-0.59524,-0.44047499999999995,-0.14286,0.1666673076923077,0.04321987393061539,0.20789390065755992,0.21404316763638373,-0.24776264729250608,26.0,-0.6730769230769229,-1.0,-0.8875000000000001,-0.625,-0.5,-0.25,0.1881656804733727,0.04984615384615384,0.2232625222605752,-0.1651297476053286,-1.0894390767579156
24.0,0.19246008333333328,-0.52381,0.03571425,0.19047999999999998,0.35714,0.7619,0.22817325,0.0971069525045145,0.3116198846423548,-0.5649778828116174,1.0450355330124723,24.0,-0.03166666666666667,-0.8,-0.09,0.04,0.09,0.28,0.1769444444444445,0.06872753623188407,0.26215937181776294,-1.8308039991490763,3.786416642721479,24.0,-0.4146820833333333,-0.85714,-0.47618999999999995,-0.38095,-0.28570999999999996,-0.14286,0.1397164236111111,0.032235082251992744,0.17954131071147036,-0.9218445927205954,0.3127706831353847,24.0,-0.5354166666666667,-1.0,-0.6124999999999999,-0.525,-0.4,0.0,0.18541666666666665,0.06379981884057971,0.25258626019754066,-0.24619948273655026,0.1170578920102443
26.0,0.23992569230769228,-0.66667,0.1071435,0.28570999999999996,0.42857,0.7619,0.2614814556213018,0.12616479406326156,0.3551968384758816,-1.1919419633581787,1.6240220674069232,26.0,0.04615384615384616,-0.84,-0.06999999999999999,0.04,0.15,0.72,0.18556213017751474,0.08392861538461541,0.28970435858753557,-0.39366415813286504,3.6775653229271854,26.0,-0.5860796153846154,-1.0,-0.85714,-0.52381,-0.30952,-0.19047999999999998,0.25133801775147935,0.07850664560384617,0.2801903738600707,-0.15322044039566327,-1.590130412519764,26.0,-0.5615384615384615,-1.0,-0.6874999999999999,-0.525,-0.4,-0.2,0.17485207100591715,0.046461538461538464,0.21554938752299543,-0.36131299465501043,-0.6624659983448469
22.0,0.3636344999999999,-0.14286,0.38095,0.42857,0.42857,0.52381,0.09602577272727274,0.021929819341690478,0.14808720181599244,-2.4895070495072904,6.658882263775169,22.0,0.5236363636363636,0.16,0.37,0.6,0.64,0.76,0.1626446280991736,0.03533852813852815,0.1879854466136359,-0.5805932486304073,-0.9662062943576961,22.0,-0.7402604545454544,-1.0,-0.940475,-0.71429,-0.583335,-0.42857,0.15623599173553718,0.03514225305216449,0.1874626710899119,-0.0805744979435877,-1.1403124945712144,22.0,-0.7045454545454545,-1.0,-0.8374999999999999,-0.7,-0.55,-0.35,0.1640495867768595,0.039978354978354974,0.19994588012348485,-0.15759543353237193,-1.0363717239169472
22.0,0.1991343636363636,-0.047619,0.0238095,0.14286,0.28570999999999996,0.57143,0.16174642975206607,0.0396579401464329,0.19914301430487816,0.7015270850625023,-0.4584749080206958,22.0,0.6036363636363636,0.04,0.6,0.64,0.76,0.76,0.1514049586776859,0.04448138528138529,0.210906105367733,-1.6084888179178656,1.7270292916281695,22.0,-0.7402599999999999,-1.0,-0.85714,-0.71429,-0.61905,-0.42857,0.13222909090909093,0.024992006761904766,0.15808860414939707,0.10926342882001744,-0.9251761065231898,22.0,-0.6386363636363637,-1.0,-0.8,-0.625,-0.5,-0.35,0.15681818181818186,0.03569805194805194,0.18893928111446792,-0.28706730443744033,-1.0494208356117989
21.0,0.19501033333333329,-0.19047999999999998,0.14286,0.19047999999999998,0.28570999999999996,0.38095,0.09998634920634919,0.01743840388813332,0.13205454891117277,-1.3059654921395243,2.317761779841405,21.0,0.38285714285714284,-0.16,0.12,0.4,0.68,0.76,0.2634013605442177,0.08777142857142858,0.29626243192721646,-0.2514551373986475,-1.4621040924250726,21.0,-0.698411904761905,-1.0,-0.9523799999999999,-0.66667,-0.47618999999999995,-0.42857,0.214662947845805,0.05608464550619048,0.2368219700665259,-0.12240322849233984,-1.7675210853385606,21.0,-0.7595238095238094,-1.0,-0.9,-0.8,-0.6,-0.55,0.15192743764172334,0.028404761904761894,0.16853712322441575,-0.1298743462423844,-1.6304516526697188
19.0,0.2205502105263158,-0.57143,0.11904899999999999,0.28570999999999996,0.38095,0.42857,0.18572607202216063,0.06682040631284211,0.25849643384937077,-1.9500470343533811,4.236389121839368,19.0,0.3557894736842105,-0.28,0.04,0.4,0.6799999999999999,0.76,0.30382271468144034,0.11784795321637424,0.3432898967583728,-0.28911106686836263,-1.3791381127279663,19.0,-0.7067668421052632,-1.0,-0.83333,-0.71429,-0.57143,-0.42857,0.14905628808864266,0.033575798233918125,0.1832370001771425,-0.12130788143586087,-1.0893090752970584,19.0,-0.7394736842105264,-1.0,-0.85,-0.75,-0.55,-0.55,0.14265927977839335,0.028216374269005848,0.1679773028388236,-0.23332820969301896,-1.3253159579491296
22.0,0.13203377272727276,-0.14286,0.047619,0.047619,0.321425,0.42857,0.1656829338842975,0.03777816909208873,0.19436606980666335,0.129234487209729,-1.1570911303108162,22.0,0.33636363636363636,-0.44,-0.019999999999999997,0.46,0.7100000000000001,0.84,0.3712396694214876,0.1741194805194805,0.41727626402598134,-0.3942805086009201,-1.3146319741904282,22.0,-0.7813854545454543,-1.0,-0.88095,-0.78571,-0.71429,-0.57143,0.1147163636363636,0.020010218816450216,0.1414574805955847,-0.19595222092323025,-0.8842414086579153,22.0,-0.75,-1.0,-0.9249999999999999,-0.7,-0.65,-0.45,0.1409090909090909,0.030238095238095234,0.17389104415724013,-0.09712842809923586,-0.8697308868301943
23.0,0.21531952173913035,-0.71429,0.14286,0.28570999999999996,0.28570999999999996,0.42857,0.12692240453686202,0.05006576342253359,0.22375380091192548,-3.4701847012867257,14.490667948485578,23.0,0.5252173913043479,-0.12,0.38,0.6,0.72,0.84,0.19538752362948958,0.06128063241106718,0.24754925249547247,-0.8940481427486937,0.5742162983492252,23.0,-0.5859213043478261,-1.0,-0.761905,-0.57143,-0.42857,-0.14286,0.19569724007561431,0.06316925699367587,0.25133494980538595,-0.15804361876803108,-0.5995254347139873,23.0,-0.6260869565217392,-1.0,-0.775,-0.55,-0.55,-0.1,0.1706994328922495,0.04701581027667985,0.21683129450492117,0.47787367118434676,0.37923286754659546
20.0,0.16666555,-0.38095,0.09524024999999998,0.261905,0.29761499999999996,0.42857,0.18095223,0.05167662502762894,0.22732493270125242,-1.2126756660872993,0.35527686655955915,20.0,0.33599999999999997,-0.24,0.04,0.30000000000000004,0.64,0.76,0.27760000000000007,0.09808842105263159,0.31319071035493945,-0.11026178584234089,-1.4214066035067874,20.0,-0.7690474999999998,-1.0,-0.85714,-0.80952,-0.7023849999999999,-0.52381,0.12071175000000003,0.02226361320921053,0.14920996350515783,0.096962614503457,-0.706255449690893,20.0,-0.8375000000000001,-1.0,-1.0,-0.95,-0.6874999999999999,-0.4,0.16874999999999996,0.03707236842105264,0.19254186147706331,0.7776688425957817,-0.5648876888049283
20.0,0.17380954999999995,-0.42857,-0.01190475,0.23809499999999997,0.39285500000000007,0.71429,0.24380854000000002,0.09697420190720789,0.3114068109518607,-0.4965991702541432,-0.38340407356445017,20.0,0.21799999999999997,-0.32,0.16,0.2,0.30000000000000004,0.6,0.13179999999999997,0.038143157894736844,0.19530273396636527,-0.5869689530167737,2.3720253390357495,20.0,-0.8071415000000002,-1.0,-1.0,-0.80952,-0.7499975000000001,-0.47618999999999995,0.13571450000000002,0.029472479181842096,0.17167550548008326,0.6214330787968902,-0.3013790109236716,20.0,-0.8250000000000002,-1.0,-1.0,-0.875,-0.65,-0.55,0.15749999999999995,0.030657894736842106,0.17509395973831338,0.35950450451283866,-1.627730891210763
22.0,0.18831218181818174,-0.28570999999999996,0.07142925,0.14286,0.28570999999999996,0.57143,0.15308750413223138,0.04027110228367965,0.2006766112024011,0.0853000574029909,0.6450268844195355,22.0,0.16727272727272727,-0.2,0.01,0.12,0.32,0.6,0.19404958677685957,0.05449696969696971,0.23344586031234246,0.4626471002139347,-0.8171108264830078,22.0,-0.7575763636363636,-1.0,-0.9523799999999999,-0.88095,-0.6309549999999999,-0.14286,0.22117123966942148,0.07211020330043288,0.26853343050807077,1.1145730720071607,0.5071337083099796,22.0,-0.7772727272727272,-1.0,-0.95,-0.875,-0.7,-0.25,0.19049586776859498,0.05755411255411258,0.23990438210693982,1.147904682907359,0.3428806190752183
20.0,0.28571395,-0.28570999999999996,0.11904975,0.28570999999999996,0.47618999999999995,0.57143,0.19047644499999997,0.05776318535099736,0.24033972903163006,-0.6986244312889514,-0.11891696290574538,20.0,0.09599999999999999,-0.6,0.009999999999999998,0.12,0.22000000000000003,0.6,0.19440000000000007,0.07434105263157896,0.2726555567590343,-0.5621817629385297,1.381809443704543,20.0,-0.6952379000000001,-1.0,-0.869045,-0.66667,-0.57143,-0.095238,0.17904589,0.05427833470083159,0.23297711196774587,0.7225467762117631,0.8359610902595653,20.0,-0.7225,-0.95,-0.85,-0.8,-0.625,-0.3,0.16024999999999998,0.03854605263157894,0.1963314866025797,0.9024698682072578,0.18810903900192377
23.0,0.3146995217391304,-0.14286,0.14286,0.28570999999999996,0.42857,0.71429,0.20001871833648388,0.06343884584998816,0.2518706927174898,0.10125526215486583,-0.6573840601097736,23.0,0.4904347826086956,-0.24,0.32,0.6,0.68,0.84,0.23773156899810963,0.08032252964426877,0.28341229621219466,-0.9826371723725468,0.3016675234516861,23.0,-0.6397517391304348,-1.0,-0.761905,-0.61905,-0.52381,-0.28570999999999996,0.15770994328922494,0.04078057469683794,0.20194200825196806,-0.4164571429343972,-0.5304770337290368,23.0,-0.6891304347826087,-1.0,-0.925,-0.6,-0.55,-0.3,0.20510396975425332,0.055444664031620544,0.23546690644678828,-0.07504513993136037,-1.3632600476205892
20.0,0.23809389999999997,-0.61905,0.11904975,0.28570999999999996,0.38095,0.71429,0.18571293000000003,0.07399465283041054,0.2720195817039842,-1.4682119820971544,4.591810373131848,20.0,0.526,-0.32,0.4,0.64,0.72,0.84,0.20879999999999996,0.07937263157894739,0.2817314884405848,-1.7304747263995013,3.3134804944288145,20.0,-0.6523815,-1.0,-0.7261925,-0.61905,-0.57143,-0.28570999999999996,0.1333335,0.030576436097631575,0.17486119094193422,-0.35796179257505517,0.500317151231795,20.0,-0.7925,-1.0,-1.0,-0.9,-0.5874999999999999,-0.4,0.19475000000000003,0.05059868421052631,0.22494151286618108,0.7346617560059173,-1.106510401989898
22.0,0.23376490909090908,-0.52381,0.19047999999999998,0.28570999999999996,0.38095,0.42857,0.16607421487603305,0.06347190396446753,0.25193630934120537,-2.2317557737466127,4.87743660104535,22.0,0.5399999999999999,0.04,0.4,0.64,0.67,0.76,0.1690909090909091,0.04034285714285714,0.20085531395225056,-0.7943366748442642,-0.01878870792048115,22.0,-0.7251086363636362,-1.0,-0.88095,-0.64286,-0.57143,-0.47618999999999995,0.15131657024793388,0.029355342840909095,0.171334009586273,-0.4716137591497979,-1.2934334652270425,22.0,-0.6227272727272728,-1.0,-0.8625,-0.65,-0.41250000000000003,-0.25,0.19793388429752065,0.055173160173160166,0.23488967659980325,-0.03635171510534601,-1.2098308449956012
56.0,0.11666712499999998,-0.68889,-0.06666699999999999,0.06666699999999999,0.28889000000000004,0.46667,0.21547695535714287,0.07657531082247496,0.2767224436551451,-0.762647702084439,0.5784759562993553,56.0,-0.0393774285714286,-0.69231,-0.23076999999999998,-0.076923,0.10256475000000001,0.38461999999999996,0.20738534183673463,0.06105966005723119,0.2471025294432074,-0.09737244558077791,-0.4821262995484874,56.0,-0.5235385714285716,-1.0,-0.63636,-0.59091,-0.36364,-0.22726999999999997,0.1492633673469387,0.029075203612467522,0.17051452610398776,-0.16529597970217016,-0.5882548810958457,56.0,-0.22193935714285715,-0.7619,-0.28570999999999996,-0.14286,-0.08333325000000001,0.0,0.16973374234693867,0.04397251798477919,0.20969625171847778,-1.0176235318713531,-0.06529715090350585
55.0,0.3260594181818182,-0.5111100000000001,0.2,0.33333,0.466665,1.0,0.19352679537190087,0.07131302795532195,0.26704499238016416,0.13185859707261677,1.1095199065944699,55.0,0.1459201636363636,-0.89744,-0.15385,0.23076999999999998,0.53846,0.84615,0.3685536396694216,0.18839707674062095,0.43404732085409875,-0.36253380338397384,-0.7314162836592408,55.0,-0.4289261090909092,-1.0,-0.84091,-0.45455,-0.045455,0.22726999999999997,0.3632759616528926,0.16794946113343232,0.4098163748966509,-0.032649640871548015,-1.452657237418997,55.0,-0.3896108,-1.0,-0.57143,-0.42857,-0.14286,0.33333,0.26288773818181826,0.10826262190216297,0.3290328583928404,0.27533065158949466,-0.26288070915934725
54.0,0.3432092592592592,-0.24444000000000002,0.15556,0.33333,0.6,0.77778,0.2249654732510288,0.0683279214297806,0.2613961006399686,0.010522169631902816,-0.9958309247583346,54.0,0.04653401851851852,-0.89744,-0.23076999999999998,0.076923,0.38461999999999996,0.84615,0.3555283504801099,0.18672169412888642,0.4321130571145547,-0.26419873040393815,-0.6375688265920405,54.0,-0.430977388888889,-1.0,-0.86364,-0.31818,0.0,0.22726999999999997,0.3998014032921813,0.19427326266099681,0.44076440720752036,0.018872956530809327,-1.6333357974461986,54.0,-0.22751227777777774,-1.0,-0.559525,-0.11904899999999999,0.095238,0.2381,0.3149130761316871,0.1296943938212987,0.3601310786662249,-0.5628442463986303,-0.8263074194082312
54.0,0.22057585185185183,-0.2,0.11110999999999999,0.2,0.28889000000000004,0.73333,0.15619553909465017,0.04440449479080783,0.21072374045372255,0.17259145664734504,0.29588970775084444,54.0,-0.05982866666666667,-1.0,-0.23076999999999998,-0.076923,0.23076999999999998,0.69231,0.3507451728395062,0.20691515642120756,0.4548792767550612,-0.44493081708286764,-0.26005284613944557,54.0,-0.33333303703703715,-1.0,-0.72727,-0.22726999999999997,0.090909,0.40909,0.3950612290809331,0.20255684604581004,0.4500631578409968,-0.1454159782984012,-1.333408051696193,54.0,-0.21604855555555552,-1.0,-0.42857,-0.14286,0.0,0.19047999999999998,0.2480560452674896,0.10146044896074213,0.3185285685158274,-0.8958267659932914,0.6634495949599586
56.0,0.31507866071428575,-0.06666699999999999,0.2,0.28889000000000004,0.46667,0.73333,0.1766147672193877,0.04911503649942825,0.22161912485033472,0.5179566257275633,-0.6961181668890957,56.0,-0.07142826785714286,-1.0,-0.38461999999999996,-0.076923,0.38461999999999996,0.69231,0.3994653297193878,0.23417060986219967,0.48391177900749605,-0.15959935696581815,-0.8814875257047547,56.0,-0.2832795892857143,-1.0,-0.6136375000000001,-0.18182,0.090909,0.36364,0.3562153520408162,0.17144986522181008,0.4140650495052801,-0.3701585457897201,-1.2169049251834922,56.0,-0.2074828035714285,-1.0,-0.52381,-0.285715,0.1071435,0.42857,0.3406219961734696,0.15315829149732438,0.3913544320655183,0.135213347660212,-1.0420650727278238
55.0,0.2597968545454546,-0.06666699999999999,0.155555,0.2,0.33333,0.64444,0.16002842842975204,0.04135072705357106,0.20334878178531354,0.3220594003194413,-0.43904202053047214,55.0,-0.16736667272727265,-1.0,-0.4359,-0.17949,0.025641000000000004,0.79487,0.3670951451239669,0.22217029359248353,0.4713494389436393,0.09769905459164413,-0.5089826956539274,55.0,-0.26281039999999994,-1.0,-0.59091,-0.045455,0.090909,0.40909,0.37890365090909084,0.18562122410250367,0.43083781647216585,-0.44241564374460707,-1.196359277335172,55.0,-0.07186083636363637,-0.61905,-0.28570999999999996,0.0,0.19047999999999998,0.80952,0.25067273652892547,0.09186781145936161,0.30309703307581487,0.07127128406202626,-0.13748522051902157
56.0,0.2388882142857142,-0.28889000000000004,0.06666699999999999,0.33333,0.42222,0.73333,0.21309431122448985,0.06903227574166233,0.2627399393728756,-0.41454033124027023,-0.2659580069200276,56.0,-0.19047671428571422,-0.9487200000000001,-0.5,-0.17949,0.076923,0.84615,0.32679233673469393,0.16713555581526235,0.4088221567078555,0.21851906230554335,-0.34102475662901677,56.0,-0.15584453571428575,-1.0,-0.31818,-0.068182,0.090909,0.77273,0.30612286479591827,0.15205559942487143,0.3899430720308689,-0.4689195433329601,-0.060113826926007974,56.0,-0.07993110714285714,-0.80952,-0.28570999999999996,0.0,0.1071435,0.42857,0.2342074795918368,0.08889762867329744,0.29815705370374423,-0.5359498039098072,0.21217333447835074
55.0,0.15636265454545456,-0.46667,0.06666699999999999,0.2,0.33333,0.68889,0.18656355305785116,0.06712338536700813,0.259081812111557,-0.7430426477977764,1.1924648468068129,55.0,-0.2876461636363636,-1.0,-0.5897399999999999,-0.28205,0.025641000000000004,0.69231,0.31338922115702483,0.14996764532732462,0.38725656266527575,0.10549517348756665,-0.3245002420879266,55.0,1.0092936587501423e-17,-1.0,-0.18182,0.045455,0.22726999999999997,0.90909,0.33057818181818194,0.20056597031314827,0.44784592251481786,-0.050629664986332666,0.10160099137108114,55.0,0.03809545454545453,-0.42857,-0.0238095,0.0,0.14286,0.57143,0.17073536528925634,0.048659872687585835,0.2205898290664958,-0.07757257656726134,-0.16065149331506268
59.0,0.14726881355932203,-0.5111100000000001,0.11110999999999999,0.2,0.28889000000000004,0.64444,0.1958820683711576,0.06542162146580946,0.2557765068684172,-0.9880123302022851,0.4050838077998167,59.0,-0.3854855254237287,-1.0,-0.74359,-0.33333,-0.076923,0.53846,0.3312636047112898,0.15239461519301223,0.39037752905746537,0.1729100055408435,-0.632613046899785,59.0,0.08089345762711864,-0.95455,-0.27273000000000003,0.090909,0.34091000000000005,0.90909,0.34642650215455334,0.20725822188173526,0.45525621564316426,0.17147524652479118,-0.2855127350260829,59.0,-0.07506005084745762,-0.66667,-0.2381,-0.047619,0.095238,0.28570999999999996,0.18541547716173512,0.05451626413015253,0.23348718193972132,-0.705795595532829,0.040898144040709905
103.0,0.1171520097087378,-0.11110999999999999,0.06666699999999999,0.06666699999999999,0.2,0.46667,0.07944605278537091,0.012047365705911669,0.10976049246387184,0.924068187347896,1.7508044253220119,103.0,-0.2342552524271845,-0.9487200000000001,-0.38461999999999996,-0.23076999999999998,0.0,0.17949,0.22485112885286088,0.07246349554601413,0.2691904447524357,-0.7302164371233455,-0.009287826568738389,103.0,-0.4801406796116509,-0.77273,-0.59091,-0.54545,-0.34091000000000005,-0.18182,0.12579276086341779,0.021781960382866936,0.14758712810698274,0.5382841122624709,-0.7261172675876906,103.0,-0.17614587378640803,-0.33333,-0.19047999999999998,-0.19047999999999998,-0.14286,0.0,0.05534351588274099,0.005327959698307443,0.07299287429816313,0.010655380139617398,0.06113073696780402
51.0,0.4065353725490198,-0.15556,0.08888849999999998,0.46667,0.73333,0.9111100000000001,0.3117776301422528,0.12316635903611843,0.350950650428402,-0.30401876243867776,-1.3732098688581056,51.0,0.24585223529411768,-0.48718,0.076923,0.23076999999999998,0.53846,0.84615,0.30094918108419844,0.13257533928658355,0.36410896622657285,-0.33652987987472527,-0.7152985027500129,51.0,-0.5579327450980393,-1.0,-0.86364,-0.68182,-0.272725,0.090909,0.3066655055747789,0.12108102803303378,0.3479669927349917,0.3736219666882898,-1.1883865973922765,51.0,-0.48552660784313717,-1.0,-0.61905,-0.42857,-0.35714,0.14286,0.19886188312187622,0.06821038363396312,0.2611711768820654,0.03623038280605864,-0.02364644794303361
